chrom	start	end	gene_name	strand	tss	mean_beta	n_cpg
chr5	178680249	178681249		+	178681249	0.005987264146007094	73
chr5	178703144	178704144		-	178704144	0.05003252270138533	77
chr5	178714933	178715933		+	178715933	0.8705240414583537	78
chr5	178736614	178737614		-	178737614	0.8885153894896247	64
chr5	178753823	178754823		+	178754823	0.012518876472364843	86
chr5	178782105	178783105		-	178783105	0.010093240093240093	65
chr5	178783320	178784320		+	178784320	0.8735634746700454	32
chr5	179141365	179142365		-	179142365	0.831320959678862	181
chr5	178893699	178894699		+	178894699	0.9147975702887722	38
chr5	178911885	178912885		+	178912885	0.7863267958095544	29
chr5	178926747	178927747		+	178927747	0.8270701296440248	61
chr5	179022276	179023276		-	179023276	0.6957121225527022	30
chr5	179178025	179179025		-	179179025	0.003780068728522336	97
chr5	179170971	179171971		-	179171971	0.8719141377975965	14
chr5	179213187	179214187		+	179214187	0.8049692277054484	62
chr5	179258503	179259503		-	179259503	0.34124059159231573	25
chr5	179281704	179282704		-	179282704	0.525222957394096	92
chr5	179370709	179371709		-	179371709	0.6818142949217116	46
chr5	179392378	179393378		+	179393378	0.610597376083206	52
chr5	179412218	179413218		+	179413218	0.15306967573913965	38
chr5	179428322	179429322		-	179429322	0.9514423076923078	16
chr5	179436980	179437980		+	179437980	0.9413560546493982	18
chr5	179448178	179449178		+	179449178	0.5246854613595936	47
chr5	179463133	179464133		-	179464133	0.12911448233139408	24
chr5	179474289	179475289		+	179475289	0.050198412698412694	12
chr5	179493466	179494466		+	179494466	0.7380685051421273	123
chr5	179547578	179548578		-	179548578	0.9091242101057032	243
chr5	179551076	179552076		-	179552076	0.38125814548511916	48
chr5	179575998	179576998		+	179576998	0.3690691138849593	85
chr5	179612560	179613560		+	179613560	0.7159090737654629	66
chr5	179897855	179898855		-	179898855	0.7823431108476174	124
chr5	179749727	179750727		-	179750727	0.9024389343251237	23
chr5	179901649	179902649		-	179902649	0.6792831746617867	36
chr5	179925800	179926800		+	179926800	0.8828887022068841	44
chr5	179931313	179932313		-	179932313	0.8030535601805022	19
chr5	180043770	180044770		-	180044770	0.8069391367390136	28
chr5	180070164	180071164		-	180071164	0.8078426174430399	51
chr5	180074095	180075095		+	180075095	0.8215320910973084	5
chr5	180102136	180103136		-	180103136	0.42312045028690093	70
chr5	180102364	180103364		+	180103364	0.3215634880067137	58
chr5	180123882	180124882		+	180124882	0.9356673396008968	12
chr5	180157186	180158186		-	180158186	0.928062405305995	39
chr5	180188994	180189994		-	180189994	0.3500586475965466	36
chr5	180195465	180196465		-	180196465	0.8670891709978398	37
chr5	180201697	180202697		+	180202697	0.823119335314432	50
chr5	180211961	180212961		+	180212961	0.5966267570167825	26
chr5	180235219	180236219		-	180236219	0.8738800570733344	21
chr5	180232839	180233839		+	180233839	0.016111693099679365	66
chr5	180248359	180249359		+	180249359	0.7497509104651963	21
chr5	180287006	180288006		+	180288006	0.2184113706748707	90
chr5	180338566	180339566		+	180339566	0.9364469230580941	40
chr5	180348181	180349181		+	180349181	0.9101671155147091	33
chr5	180361062	180362062		-	180362062	0.012820512820512815	26
chr5	180352542	180353542		-	180353542	0.937678313259309	97
chr5	180360588	180361588		+	180361588	0.38153232894326516	71
chr5	180412966	180413966		-	180413966	0.04864283345936797	86
chr5	180400047	180401047		+	180401047	0.9514583333333332	12
chr5	180413151	180414151		+	180414151	0.004879243563454088	95
chr5	180461876	180462876		-	180462876	0.04108511220580186	29
chr5	180625844	180626844		-	180626844	0.005875588361146768	82
chr5	180488224	180489224		-	180489224	0.8178060100786941	32
chr5	180500574	180501574		-	180501574	0.8948153121642417	64
chr5	180528535	180529535		+	180529535	0.9146892178599403	68
chr5	180569405	180570405		-	180570405	0.9253481470746863	17
chr5	180641156	180642156		-	180642156	0.9158848350965025	45
chr5	180763663	180764663		-	180764663	0.5297222542343016	34
chr5	180781475	180782475		-	180782475	0.9017895170183341	46
chr5	180782194	180783194		-	180783194	0.9109867069351413	24
chr5	180846539	180847539		-	180847539	0.019273589011945636	29
chr5	180812145	180813145		+	180813145	0.9171748046844796	16
chr5	180846687	180847687		+	180847687	0.0	21
chr5	180907788	180908788		-	180908788	0.0	9
chr5	180996270	180997270		+	180997270	0.7873420075091019	29
chr5	180999041	181000041		+	181000041	0.8199280054816387	17
chr5	181019833	181020833		-	181020833	0.7415457023584332	27
chr5	181021769	181022769		+	181022769	0.9132537498172254	31
chr5	181049243	181050243		+	181050243	0.24484609631256152	59
chr5	181089549	181090549		-	181090549	0.9061159988703767	22
chr5	181146387	181147387		-	181147387	0.9685209849368689	177
chr5	181148058	181149058		+	181149058	0.7125442447733413	31
chr5	181205988	181206988		-	181206988	0.08142361111111111	48
chr5	181228293	181229293		-	181229293	0.8368832293072946	31
chr5	181239788	181240788		+	181240788	0.7757522277917015	15
chr5	181249457	181250457		-	181250457	0.8649668604774101	25
chr5	181285176	181286176		+	181286176	0.8503858784893268	14
chr5	181295661	181296661		-	181296661	0.7109285683567005	32
chr5	181370969	181371969		-	181371969	0.9327909236985392	31
chr5	181416610	181417610		-	181417610	0.0	19
chr5	181386978	181387978		-	181387978	0.8677673693408987	150
chr5	181386316	181387316		+	181387316	0.7734230055658629	35
chr5	181425105	181426105		+	181426105	0.08333333333333333	6
chr5	181454521	181455521		+	181455521	0.7572821468654802	18
chr5	181501096	181502096		+	181502096	0.46702361825443667	12
chr5	181523043	181524043		-	181524043	0.8409330865213217	10
chr5	181523041	181524041		+	181524041	0.8409330865213217	10
chr5	181537544	181538544		+	181538544	0.8995582383956934	31
chr5	181544216	181545216		+	181545216	0.6526950174008997	17
chr5	181562664	181563664		+	181563664	0.4641025641025641	4
chr5	181595647	181596647		+	181596647	0.662658635963624	29
chr5	181598866	181599866		-	181599866	0.6753834611994719	35
chr5	181625390	181626390		+	181626390	0.7205779016305333	15
chr5	181655703	181656703		+	181656703	0.03935381793774415	20
chr5	181656189	181657189		-	181657189	0.02204065829874366	53
chr5	181659426	181660426		-	181660426	0.40063096380435836	85
chr5	181660877	181661877		+	181661877	0.012426900584795321	19
chr5	181673059	181674059		+	181674059	0.6963097957771175	43
chr5	181690193	181691193		-	181691193	0.7374137542438196	27
chr5	181706606	181707606		+	181707606	0.524682218366429	13
chr5	181723176	181724176		+	181724176	0.5969616110714663	44
chr5	181723668	181724668		-	181724668	0.5315389267024176	98
chr5	181728632	181729632		+	181729632	0.3724959214484524	44
chr5	181732673	181733673		+	181733673	0.16104857406827888	37
chr5	181733149	181734149		-	181734149	0.007792402386055636	80
chr5	181746732	181747732		+	181747732	0.12269049817526272	38
chr5	181747521	181748521		-	181748521	0.0061461056577714205	97
chr5	181747960	181748960		-	181748960	0.0011318619128466321	93
chr5	181750944	181751944		-	181751944	0.011080590244755911	98
chr5	181750794	181751794		-	181751794	0.010577992648786083	86
chr5	181750925	181751925		+	181751925	0.009424445148788076	94
chr5	181764230	181765230		-	181765230	0.4638766326266327	156
chr5	181759110	181760110		+	181760110	0.7416467454638305	24
chr5	181765896	181766896		+	181766896	0.6545208849417159	57
chr5	181766775	181767775		+	181767775	0.0030374289633548876	81
chr5	181777294	181778294		-	181778294	0.009559629681912287	80
chr5	181781003	181782003		-	181782003	0.29468065396849685	79
chr5	181781419	181782419		-	181782419	0.05116292540746044	103
chr5	181781585	181782585		-	181782585	0.01493602267938551	113
chr5	181782232	181783232		+	181783232	0.011931878014363639	119
chr5	181802858	181803858		-	181803858	0.003703673603548446	94
chr5	181800841	181801841		-	181801841	0.23319066817643663	31
chr5	181802328	181803328		-	181803328	0.0	60
chr5	181805492	181806492		+	181806492	0.10488224851179506	68
chr5	181820096	181821096		-	181821096	0.007782937736498106	51
chr5	181820164	181821164		+	181821164	0.008820662768031187	45
chr5	181854221	181855221		-	181855221	0.9494736842105264	5
chr5	181861032	181862032		+	181862032	0.8629493464052288	6
chr5	181865535	181866535		+	181866535	0.6448426497474148	12
chr5	181885971	181886971		+	181886971	0.7581018518518517	6
chr5	181894266	181895266		-	181895266	0.8730583599407129	25
chr5	181898694	181899694		-	181899694	0.6611111111111111	6
chr5	181896109	181897109		+	181897109	0.93306342780027	5
chr5	181904486	181905486		+	181905486	0.9210537716020172	18
chr5	181941549	181942549		-	181942549	0.8792114584843221	12
chr5	181941042	181942042		+	181942042	0.7798386835564338	18
chr5	181980931	181981931		+	181981931	0.7528124971017592	19
chr5	182022463	182023463		-	182023463	0.5833504458504458	12
chr6	34294	35294		+	35294	0.7864940620176012	62
chr6	59386	60386		-	60386	0.6846862623135048	19
chr6	84871	85871		+	85871	0.7800258848750228	18
chr6	146422	147422		+	147422	0.10408163265306122	14
chr6	249135	250135		+	250135	0.90875369494288	106
chr6	549045	550045		-	550045	0.0066233527824085085	68
chr6	515310	516310		-	516310	0.9488092269850488	136
chr6	527073	528073		-	528073	0.934181450357921	15
chr6	614351	615351		-	615351	0.8465169561101794	27
chr6	727964	728964		+	728964	0.9183506886069013	60
chr6	771054	772054		+	772054	0.4766388473611475	16
chr6	962078	963078		-	963078	0.7596413655103337	30
chr6	1030708	1031708		+	1031708	0.8844218278807809	48
chr6	1047421	1048421		+	1048421	0.4868421052631579	4
chr6	1157027	1158027		-	1158027	0.6015037593984963	6
chr6	1174611	1175611		+	1175611	0.1009666798670558	84
chr6	1198242	1199242		-	1199242	0.5672300876063159	33
chr6	1251761	1252761		+	1252761	0.09513607737291949	52
chr6	1252597	1253597		-	1253597	0.015555555555555553	25
chr6	1417290	1418290		-	1418290	0.8903618490605248	97
chr6	1351368	1352368		+	1352368	0.923592332081364	60
chr6	1357973	1358973		+	1358973	0.578207048369587	17
chr6	1369162	1370162		+	1370162	0.8283184013259316	22
chr6	1377425	1378425		-	1378425	0.9387058582565658	71
chr6	1424965	1425965		-	1425965	0.7184516872016872	8
chr6	1467531	1468531		+	1468531	0.740607978456835	180
chr6	1471915	1472915		+	1472915	0.009099795221118749	88
chr6	2108239	2109239		-	2109239	0.023488020637808388	97
chr6	1518901	1519901		+	1519901	0.9454181597049287	30
chr6	1627647	1628647		-	1628647	0.8483287418738945	26
chr6	2094001	2095001		+	2095001	0.8658104881170738	8
chr6	2108386	2109386		+	2109386	0.007563025210084033	85
chr6	2204008	2205008		+	2205008	0.2951041809497692	12
chr6	2499179	2500179		-	2500179	0.2055404711866816	104
chr6	2499075	2500075		+	2500075	0.2613356051095821	92
chr6	2635238	2636238		-	2636238	0.13847752619794615	23
chr6	2588784	2589784		-	2589784	0.7896383883454963	24
chr6	2630254	2631254		+	2631254	0.06331559875702489	52
chr6	2677907	2678907		-	2678907	0.8634032326258582	18
chr6	2707021	2708021		-	2708021	0.40744929673501096	28
chr6	2719236	2720236		-	2720236	0.35178947210197214	24
chr6	2741634	2742634		-	2742634	0.93731372787524	139
chr6	2749110	2750110		+	2750110	0.8924794063197923	19
chr6	2768547	2769547		-	2769547	0.9200976636096236	126
chr6	2839707	2840707		-	2840707	0.010484848484848484	50
chr6	2855862	2856862		+	2856862	0.7301911520151411	21
chr6	2867795	2868795		+	2868795	0.14327799393588866	38
chr6	2891792	2892792		-	2892792	0.9245247446329153	63
chr6	2891964	2892964		+	2892964	0.81545095497688	70
chr6	2916737	2917737		+	2917737	0.8971573317813177	22
chr6	2922986	2923986		+	2923986	0.8331446510741493	59
chr6	2931865	2932865		+	2932865	0.3517460317460317	45
chr6	2956687	2957687		-	2957687	0.8712543780624138	16
chr6	2985686	2986686		-	2986686	0.01494744606306472	57
chr6	2985414	2986414		+	2986414	0.07184005883334951	26
chr6	3023765	3024765		-	3024765	0.0859756201481027	59
chr6	3023921	3024921		+	3024921	0.07021657911617343	58
chr6	3045930	3046930		-	3046930	0.8373633329635072	58
chr6	3061993	3062993		-	3062993	0.7944614709380713	41
chr6	3095055	3096055		-	3096055	0.02248718714235955	87
chr6	3098802	3099802		+	3099802	0.6219388071745308	50
chr6	3121803	3122803		+	3122803	0.9428404511499724	136
chr6	3278482	3279482		+	3279482	0.8629581962616002	32
chr6	3323447	3324447		+	3324447	0.14159841830248765	48
chr6	3588023	3589023		-	3589023	0.7143416593888291	53
chr6	3562083	3563083		-	3563083	0.843845574080128	20
chr6	3619651	3620651		-	3620651	0.6549992182957902	129
chr6	3657760	3658760		-	3658760	0.878337377611317	32
chr6	3700530	3701530		+	3701530	0.8747804128238911	6
chr6	3718003	3719003		-	3719003	0.675847786278755	72
chr6	3780628	3781628		-	3781628	0.4761475703783396	13
chr6	3782947	3783947		-	3783947	0.6502034290461393	15
chr6	3809867	3810867		+	3810867	0.8045859369388781	20
chr6	3846668	3847668		+	3847668	0.8681342723801962	16
chr6	3889803	3890803		-	3890803	0.22391574965867345	74
chr6	3889935	3890935		+	3890935	0.16412158728940046	85
chr6	3955636	3956636		-	3956636	0.8255661007728797	28
chr6	3944690	3945690		+	3945690	0.8409320718428664	23
chr6	3947510	3948510		+	3948510	0.9553526144451692	141
chr6	4003863	4004863		-	4004863	0.00333960617465772	97
chr6	4004359	4005359		+	4005359	0.0	71
chr6	4010090	4011090		-	4011090	0.9229691876750701	8
chr6	4011997	4012997		+	4012997	0.7212559471180161	6
chr6	4058313	4059313		-	4059313	0.8841928446659904	39
chr6	4057351	4058351		+	4058351	0.9305556714502038	70
chr6	4096816	4097816		-	4097816	0.9139492753623188	4
chr6	4215142	4216142		-	4216142	0.8469445893159128	24
chr6	4283372	4284372		+	4284372	0.34457013574660633	17
chr6	4295934	4296934		+	4296934	0.6600290552565429	29
chr6	4451761	4452761		-	4452761	0.5703304313796951	18
chr6	4314950	4315950		+	4315950	0.7284188034188034	10
chr6	4332765	4333765		+	4333765	0.6690703701389022	20
chr6	4356718	4357718		+	4357718	0.7143207669523459	8
chr6	4478481	4479481		+	4479481	0.8665932213548082	21
chr6	4511678	4512678		+	4512678	0.8871542809042808	9
chr6	4570396	4571396		+	4571396	0.6174564415053546	12
chr6	4574079	4575079		+	4575079	0.8862383071250829	14
chr6	4643370	4644370		-	4644370	0.9325245232942903	62
chr6	4760336	4761336		+	4761336	0.9317657729912289	58
chr6	4847044	4848044		+	4848044	0.6860860990860991	15
chr6	4872023	4873023		-	4873023	0.45691151004990566	71
chr6	4871801	4872801		+	4872801	0.5068862064616141	64
chr6	4893972	4894972		-	4894972	0.7492817050892386	27
chr6	5129157	5130157		-	5130157	0.036773436115541375	57
chr6	4935256	4936256		-	4936256	0.8867305471565337	62
chr6	4953548	4954548		+	4954548	0.2909240019240019	75
chr6	5016466	5017466		-	5017466	0.826933392607711	41
chr6	5113305	5114305		-	5114305	0.9600732600732601	13
chr6	5118146	5119146		+	5119146	0.7739929660982292	13
chr6	5326258	5327258		-	5327258	0.821661615757622	26
chr6	5478571	5479571		-	5479571	0.9070958642128915	24
chr6	5563595	5564595		-	5564595	0.9081746825273423	22
chr6	5657116	5658116		-	5658116	0.845794298510828	27
chr6	5694930	5695930		+	5695930	0.8446686755003766	13
chr6	5730948	5731948		+	5731948	0.7731482695215829	25
chr6	5744474	5745474		-	5745474	0.5553916569541569	16
chr6	5759549	5760549		+	5760549	0.5342787114845938	7
chr6	5786790	5787790		-	5787790	0.44205478082671057	15
chr6	5840189	5841189		+	5841189	0.6651785714285714	4
chr6	5858755	5859755		+	5859755	0.8755057476071969	12
chr6	5875393	5876393		-	5876393	0.017856653150770795	51
chr6	6188597	6189597		-	6189597	0.32803067574018185	64
chr6	6037607	6038607		-	6038607	0.3025829725829726	10
chr6	6037505	6038505		+	6038505	0.3025829725829726	10
chr6	6153881	6154881		+	6154881	0.5343391862100859	23
chr6	6491021	6492021		-	6492021	0.6482292707292707	10
chr6	6215279	6216279		-	6216279	0.3791465143458845	14
chr6	6402622	6403622		+	6403622	0.6044644301224652	36
chr6	6456946	6457946		+	6457946	0.6686859193438142	19
chr6	6669403	6670403		-	6670403	0.851808905380334	14
chr6	6577608	6578608		+	6578608	0.6661201298701298	10
chr6	6627542	6628542		-	6628542	0.7634240992294968	27
chr6	6627595	6628595		+	6628595	0.6684980271678563	25
chr6	6663741	6664741		-	6664741	0.8722561079055765	14
chr6	6759009	6760009		-	6760009	0.8222393273495643	30
